XscanNumber_YscanNumber,Type,BCID,xsec,xsecErr,SBIL,SBILErr,Leading,,,
1_2,XY,2023,299.4870444,0.42675267,7.549993341,0.012264531,1,,,
1_2,XY,2024,292.6028192,0.316789713,8.14250607,0.010510975,0,,,
1_2,XY,2025,290.0409651,0.394053074,8.15911552,0.012823079,0,,,
1_2,XY,2026,291.0505764,0.356697756,8.029206773,0.011408726,0,,,
1_2,XY,2027,289.0635105,0.420764874,8.198481428,0.014155178,0,,,
1_2,XY,2028,289.7931211,0.330275541,7.663429506,0.009939303,0,,,
1_2,XY,2029,292.1808977,0.336434236,8.055634818,0.010956118,0,,,
1_2,XY,2030,289.2435913,0.362872249,8.6319063,0.012782316,0,,,
1_2,XY,2035,300.8237559,0.366061521,8.188667687,0.011932582,1,,,
1_2,XY,2036,291.9241721,0.348698666,8.869683455,0.011922281,0,,,
1_2,XY,2037,292.6402709,0.347245417,8.935569973,0.01263751,0,,,
1_2,XY,2038,290.0093741,0.35308087,8.619103114,0.012433369,0,,,
1_2,XY,2039,291.0729868,0.291677944,8.642590845,0.01003098,0,,,
1_2,XY,2040,288.0164695,0.420150682,8.074852919,0.013849943,0,,,
1_2,XY,2041,289.7366775,0.409758758,8.35183786,0.013835446,0,,,
1_2,XY,2042,288.0843925,0.39203279,8.646850532,0.013808644,0,,,
1_2,XY,2050,295.5703152,0.438946394,7.905957545,0.013667958,1,,,
1_2,XY,2051,291.0587985,0.336607021,8.723396243,0.011550988,0,,,
1_2,XY,2052,289.1374984,0.311542276,9.059550947,0.011068631,0,,,
1_2,XY,2053,290.184266,0.443438379,9.15634623,0.016705891,0,,,
1_2,XY,2054,289.2768832,0.429987929,8.230377022,0.014943761,0,,,
1_2,XY,2055,290.313444,0.295609236,8.319890097,0.010209117,0,,,
1_2,XY,2056,290.8897806,0.421180407,8.260706945,0.013700343,0,,,
1_2,XY,2057,289.2656606,0.414006481,8.904199975,0.014562234,0,,,
1_2,XY,2062,296.510957,0.375995759,8.502086309,0.012366237,1,,,
1_2,XY,2063,292.1840029,0.399816022,8.953210111,0.014539924,0,,,
1_2,XY,2064,291.9061178,0.353232081,8.690900891,0.012369455,0,,,
1_2,XY,2065,292.3689466,0.321356995,8.699130921,0.011393133,0,,,
1_2,XY,2066,290.5607772,0.353583113,8.569768718,0.011958701,0,,,
1_2,XY,2067,290.8214731,0.333981974,7.975096144,0.010411968,0,,,
1_2,XY,2068,290.1421886,0.399056411,8.535119357,0.013763473,0,,,
1_2,XY,2069,292.1346406,0.347349854,8.746559507,0.011936934,0,,,
1_2,XY,2074,296.4593092,0.406767625,7.977012347,0.012789718,1,,,
1_2,XY,2075,292.3883297,0.370309188,8.418692445,0.011895516,0,,,
1_2,XY,2076,290.4292,0.416204504,8.60798843,0.014551076,0,,,
1_2,XY,2077,291.4473849,0.425646886,8.328534765,0.013907276,0,,,
1_2,XY,2078,291.3110541,0.341886739,8.140639402,0.011371114,0,,,
1_2,XY,2079,291.3570032,0.383021043,7.644909593,0.012241182,0,,,
1_2,XY,2080,289.5336912,0.323109618,8.167752995,0.010959091,0,,,
1_2,XY,2081,292.0282588,0.410660407,8.488718547,0.014034061,0,,,
1_2,XY,2086,298.6585224,0.345962946,8.492703839,0.0112134,1,,,
1_2,XY,2087,291.1775729,0.399847808,9.079703705,0.014343124,0,,,
1_2,XY,2088,292.4412302,0.402110021,8.807507243,0.01458682,0,,,
1_2,XY,2089,290.8870401,0.405048872,8.64816193,0.013956639,0,,,
1_2,XY,2090,292.8058957,0.320230578,8.772379369,0.011190509,0,,,
1_2,XY,2091,287.7755239,0.439570399,8.33887437,0.015019562,0,,,
1_2,XY,2092,290.7735899,0.325908899,8.551288734,0.011135573,0,,,
1_2,XY,2093,289.6761009,0.359003875,9.051494369,0.012523658,0,,,
1_2,XY,2125,298.0466009,0.434846393,9.329101412,0.015977408,1,,,
1_2,XY,2126,290.6014097,0.302913918,9.323305491,0.011480931,0,,,
1_2,XY,2127,294.1123298,0.243676129,9.743840935,0.009809907,0,,,
1_2,XY,2128,291.7193021,0.313943441,9.942941331,0.012127749,0,,,
1_2,XY,2129,289.5888058,0.30977956,8.979173018,0.01080868,0,,,
1_2,XY,2130,289.2238804,0.400927274,8.922583113,0.014499659,0,,,
1_2,XY,2131,289.899551,0.403263233,8.939618266,0.014440078,0,,,
1_2,XY,2132,291.3110128,0.376327656,9.601728432,0.014333927,0,,,
1_2,XY,2137,298.2412867,0.4048013,9.371729497,0.015179593,1,,,
1_2,XY,2138,292.249231,0.280042315,9.324864123,0.010165623,0,,,
1_2,XY,2139,290.6993365,0.354629538,9.466237402,0.013401141,0,,,
1_2,XY,2140,288.8345558,0.356551289,9.260765584,0.013182177,0,,,
1_2,XY,2141,289.0930872,0.303581256,8.992186274,0.010944193,0,,,
1_2,XY,2142,289.5986784,0.370718342,8.55267371,0.01284752,0,,,
1_2,XY,2143,289.7035206,0.331217941,9.093003173,0.01210913,0,,,
1_2,XY,2144,291.0844945,0.383124926,9.123984837,0.01401863,0,,,
1_2,XY,2149,295.8951046,0.455338915,8.653543415,0.015886867,1,,,
1_2,XY,2150,292.5230322,0.366323218,8.896861236,0.013072972,0,,,
1_2,XY,2151,288.3511273,0.443290081,8.896173794,0.015513338,0,,,
1_2,XY,2152,288.2569519,0.40474939,8.798704091,0.01465293,0,,,
1_2,XY,2153,290.6397827,0.425527226,8.300256575,0.013736654,0,,,
1_2,XY,2154,288.8878537,0.468826947,8.108722958,0.015225065,0,,,
1_2,XY,2155,291.4699267,0.364976022,8.42336608,0.012264468,0,,,
1_2,XY,2156,289.3073999,0.418828998,8.718119418,0.015176783,0,,,
1_2,XY,2161,297.1726069,0.436452635,8.713891814,0.015099792,1,,,
1_2,XY,2162,291.3252147,0.330486183,8.903105819,0.011828262,0,,,
1_2,XY,2163,291.477677,0.282883195,8.655201587,0.010262097,0,,,
1_2,XY,2164,288.4781361,0.303650049,8.523867734,0.010413311,0,,,
1_2,XY,2165,294.5353798,0.351874003,8.035660513,0.011596401,0,,,
1_2,XY,2166,288.1382947,0.378080528,8.056413392,0.012186096,0,,,
1_2,XY,2167,290.555856,0.44488398,8.090875495,0.014428311,0,,,
1_2,XY,2168,290.7045677,0.403187182,8.015697394,0.01333756,0,,,
1_2,XY,2176,295.4072542,0.360841481,7.644130428,0.0108447,1,,,
1_2,XY,2177,291.3712297,0.361003746,8.909495216,0.013538443,0,,,
1_2,XY,2178,288.3343825,0.404002671,8.719455639,0.014483293,0,,,
1_2,XY,2179,290.3295004,0.375762937,8.802433831,0.013173351,0,,,
1_2,XY,2180,290.2712746,0.344085133,8.128293991,0.011196718,0,,,
1_2,XY,2181,289.9847903,0.385222172,8.094879562,0.01250753,0,,,
1_2,XY,2182,291.5916879,0.446719798,8.029860991,0.014704351,0,,,
1_2,XY,2183,291.6162285,0.367845461,8.490852695,0.012696786,0,,,
1_2,XY,2188,297.4632519,0.315388304,8.544718094,0.010467542,1,,,
1_2,XY,2189,292.2812664,0.397889797,8.806180683,0.014116117,0,,,
1_2,XY,2190,291.25374,0.365342101,8.725707354,0.013387117,0,,,
1_2,XY,2191,291.9934752,0.401689677,8.610380755,0.014182978,0,,,
1_2,XY,2192,290.9930428,0.376708023,8.870707993,0.013589765,0,,,
1_2,XY,2193,290.2539474,0.346641125,8.31529934,0.011166222,0,,,
1_2,XY,2194,290.2766254,0.406364303,8.504520524,0.014386451,0,,,
1_2,XY,2195,291.7358824,0.3967905,8.57192662,0.013948236,0,,,
1_2,XY,2200,296.740576,0.43750046,7.521518069,0.012960584,1,,,
1_2,XY,2201,290.3216303,0.3956658,8.059527587,0.012631566,0,,,
1_2,XY,2202,288.8938103,0.380728379,8.235755256,0.012676964,0,,,
1_2,XY,2203,290.6326647,0.404901695,7.959417282,0.012716794,0,,,
1_2,XY,2204,296.8027479,0.269791469,8.221656072,0.008887851,0,,,
1_2,XY,2205,288.091171,0.486604053,7.973322128,0.015230215,0,,,
1_2,XY,2206,289.8924819,0.301078029,8.50180739,0.010021073,0,,,
1_2,XY,2207,289.1655586,0.366028109,8.528495168,0.01295674,0,,,
1_2,XY,2212,300.3903694,0.352249819,8.823177942,0.0122935,1,,,
1_2,XY,2213,293.705909,0.293901993,9.348618927,0.011188266,0,,,
1_2,XY,2214,291.0783794,0.362380082,8.96751615,0.0134395,0,,,
1_2,XY,2215,288.2801666,0.422388039,8.821985049,0.015501224,0,,,
1_2,XY,2216,291.7449456,0.375718695,8.842735487,0.013214916,0,,,
1_2,XY,2217,286.7824523,0.381247621,8.342254647,0.013059824,0,,,
1_2,XY,2218,289.4534898,0.288229502,8.63749535,0.009947682,0,,,
1_2,XY,2219,289.9144435,0.383602703,8.504093425,0.012843428,0,,,
1_2,XY,2227,294.1129918,0.402895472,7.704332676,0.012212458,1,,,
1_2,XY,2228,293.6527123,0.342385292,8.540918366,0.01186231,0,,,
1_2,XY,2229,288.6150247,0.333769921,8.92030286,0.012238291,0,,,
1_2,XY,2230,292.7274121,0.377672596,8.98532418,0.013897611,0,,,
1_2,XY,2231,289.9038551,0.369449272,8.16186263,0.011630129,0,,,
1_2,XY,2232,290.2117403,0.388608552,8.232764343,0.012864723,0,,,
1_2,XY,2233,290.7419363,0.406110835,8.16841728,0.013503334,0,,,
1_2,XY,2234,289.3364043,0.383915678,8.676958677,0.013600353,0,,,
1_2,XY,2239,295.6703375,0.409956413,8.664659447,0.013685587,1,,,
1_2,XY,2240,291.1110516,0.437078144,8.787612897,0.01507753,0,,,
1_2,XY,2241,291.9668342,0.482500905,8.750285288,0.015762535,0,,,
1_2,XY,2242,290.2247439,0.389504069,8.581598777,0.013052464,0,,,
1_2,XY,2243,290.2389788,0.35318556,8.876611081,0.012864417,0,,,
1_2,XY,2244,288.6860422,0.381867449,8.383374102,0.012717552,0,,,
1_2,XY,2245,289.2623304,0.429984079,8.59747021,0.01506859,0,,,
1_2,XY,2246,288.5148392,0.379231716,8.808743223,0.013588008,0,,,
1_2,XY,2251,296.9530799,0.378833475,7.796846484,0.011744338,1,,,
1_2,XY,2252,290.8744718,0.364070017,8.274243225,0.0120125,0,,,
1_2,XY,2253,291.9477158,0.406870391,8.104077226,0.013195092,0,,,
1_2,XY,2254,288.3400227,0.401212834,8.053813185,0.013113775,0,,,
1_2,XY,2255,292.8110444,0.335054972,8.341494188,0.011866467,0,,,
1_2,XY,2256,288.5745032,0.392284702,7.93664676,0.012756033,0,,,
1_2,XY,2257,290.4042233,0.314363062,8.288902309,0.010910922,0,,,
1_2,XY,2258,292.3317918,0.385251143,8.313283848,0.0130415,0,,,
1_2,XY,2263,296.3234278,0.38963306,8.474274332,0.013384499,1,,,
1_2,XY,2264,292.1381585,0.313467613,8.99747572,0.012191901,0,,,
1_2,XY,2265,289.2266854,0.458575954,8.706986899,0.016090206,0,,,
1_2,XY,2266,291.8587533,0.401365681,8.469740172,0.013425139,0,,,
1_2,XY,2267,290.8505741,0.420257591,8.528561825,0.014436269,0,,,
1_2,XY,2268,289.7893023,0.425254985,8.204561153,0.014411644,0,,,
1_2,XY,2269,290.0029167,0.420995361,8.372312238,0.014337951,0,,,
1_2,XY,2270,289.3478269,0.360014292,8.397927418,0.011686446,0,,,
1_2,XY,2278,294.3657321,0.42819207,8.288815281,0.014002436,1,,,
1_2,XY,2279,291.8723234,0.35495199,8.794410708,0.012681246,0,,,
1_2,XY,2280,292.6924206,0.354889838,9.038046863,0.01287081,0,,,
1_2,XY,2281,291.968506,0.318666469,9.213463061,0.011813705,0,,,
1_2,XY,2282,289.7848752,0.271866217,8.513771686,0.009530285,0,,,
1_2,XY,2283,290.2369599,0.406145538,8.300997261,0.013746451,0,,,
1_2,XY,2284,290.3253615,0.378643468,8.335735681,0.012754505,0,,,
1_2,XY,2285,290.3418449,0.400924056,8.982163284,0.014016886,0,,,
1_2,XY,2290,297.1526491,0.340151447,8.596571708,0.0114318,1,,,
1_2,XY,2291,290.7370564,0.435503543,8.693245671,0.015069281,0,,,
1_2,XY,2292,292.8769567,0.291260053,8.987421095,0.010169209,0,,,
1_2,XY,2293,292.1663584,0.410999123,8.539000767,0.01454404,0,,,
1_2,XY,2294,291.0643627,0.392326973,8.532033485,0.013606621,0,,,
1_2,XY,2295,289.9251381,0.464086021,8.042870912,0.015252163,0,,,
1_2,XY,2296,290.6264871,0.362596488,8.574392433,0.012438198,0,,,
1_2,XY,2297,292.9738549,0.32889507,8.645069594,0.011641929,0,,,
1_2,XY,2302,298.5707682,0.359463577,7.854185199,0.010991265,1,,,
1_2,XY,2303,290.3261233,0.35457278,8.505416844,0.012010955,0,,,
1_2,XY,2304,290.9971898,0.463772998,8.32028093,0.015834065,0,,,
1_2,XY,2305,289.4039126,0.393631576,8.058407032,0.012638955,0,,,
1_2,XY,2306,288.7724174,0.340068445,8.638106027,0.012049171,0,,,
1_2,XY,2307,287.4707682,0.366075395,8.274874417,0.012476133,0,,,
1_2,XY,2308,290.9605979,0.306002314,8.439086621,0.010750599,0,,,
1_2,XY,2309,290.5024386,0.369060902,8.662268961,0.013054022,0,,,
1_2,XY,2314,296.5429616,0.446190039,6.160057978,0.01073864,1,,,
1_2,XY,2315,293.6243675,0.44090664,6.153164288,0.010872897,0,,,
1_2,XY,2316,292.8869481,0.449708182,6.114507093,0.010811853,0,,,
1_2,XY,2317,293.1286885,0.462853506,5.881841345,0.010659005,0,,,
1_2,XY,2318,296.0491617,0.454595137,6.546287177,0.011676694,0,,,
1_2,XY,2319,291.2573102,0.394414449,6.163162249,0.009491623,0,,,
1_2,XY,2320,290.95332,0.403967331,8.932667022,0.014896547,0,,,
1_2,XY,2321,291.1509613,0.351301694,8.966015038,0.012732685,0,,,
1_2,XY,2353,300.3113109,0.379433293,9.071142463,0.013194935,1,,,
1_2,XY,2354,289.9015092,0.305398086,9.501373652,0.012072846,0,,,
1_2,XY,2355,290.6457794,0.385818118,9.369858023,0.014800414,0,,,
1_2,XY,2356,289.7025233,0.421619522,9.570336775,0.016629589,0,,,
1_2,XY,2357,290.767761,0.36196793,9.083080775,0.012988056,0,,,
1_2,XY,2358,291.7342003,0.35331593,8.80327422,0.0120045,0,,,
1_2,XY,2359,290.5139615,0.391622667,8.987633352,0.014407334,0,,,
1_2,XY,2360,289.7082577,0.341578477,9.525855876,0.013157588,0,,,
1_2,XY,2365,300.4293271,0.386944213,9.153519152,0.013921599,1,,,
1_2,XY,2366,295.6021211,0.393538905,9.185309408,0.013339306,0,,,
1_2,XY,2367,289.5531518,0.391610892,8.912032509,0.014259186,0,,,
1_2,XY,2368,289.6689077,0.40100111,8.992461654,0.014145798,0,,,
1_2,XY,2369,290.1961569,0.33733248,9.615594098,0.013659334,0,,,
1_2,XY,2370,289.1959023,0.376431596,8.619021881,0.013186663,0,,,
1_2,XY,2371,288.8930796,0.404626864,8.92914845,0.014914147,0,,,
1_2,XY,2372,291.6525858,0.349640747,8.916696971,0.012218452,0,,,
1_2,XY,2377,296.2816665,0.397168436,8.475905498,0.013023101,1,,,
1_2,XY,2378,291.1811957,0.383204086,8.55570436,0.01362396,0,,,
1_2,XY,2379,288.8882324,0.335237057,8.395946832,0.011788271,0,,,
1_2,XY,2380,290.3808342,0.37273367,8.327101059,0.012679348,0,,,
1_2,XY,2381,289.005235,0.357904557,9.141177275,0.01335847,0,,,
1_2,XY,2382,287.6739715,0.377731976,8.182393174,0.012719057,0,,,
1_2,XY,2383,289.4591243,0.351665795,8.461272061,0.012210287,0,,,
1_2,XY,2384,288.8773586,0.39839795,8.676348219,0.013712645,0,,,
1_2,XY,2389,298.7970852,0.419378189,9.156888591,0.015200348,1,,,
1_2,XY,2390,291.7347743,0.283349273,9.214268159,0.010685966,0,,,
1_2,XY,2391,291.240259,0.350130858,8.861184798,0.012134191,0,,,
1_2,XY,2392,290.5979389,0.317498749,8.746508837,0.010978238,0,,,
1_2,XY,2393,289.2822146,0.404473401,8.791129715,0.014522167,0,,,
1_2,XY,2394,288.3459861,0.392635628,7.947975532,0.012785502,0,,,
1_2,XY,2395,289.8671427,0.394847177,7.832921197,0.012823348,0,,,
1_2,XY,2396,290.3935892,0.462234391,7.937310924,0.014759065,0,,,
1_2,XY,2404,294.4835245,0.396810357,7.80389914,0.012459226,1,,,
1_2,XY,2405,291.0695924,0.404629931,8.782902755,0.013922981,0,,,
1_2,XY,2406,290.9863009,0.466226686,8.560445941,0.016348654,0,,,
1_2,XY,2407,292.0108902,0.381670117,8.65603558,0.013574286,0,,,
1_2,XY,2408,289.6332106,0.384756632,7.995028507,0.01281676,0,,,
1_2,XY,2409,288.3203299,0.386868658,8.253092543,0.013249884,0,,,
1_2,XY,2410,292.6073979,0.356315275,7.973552897,0.011516032,0,,,
1_2,XY,2411,288.2564061,0.383571738,8.582487174,0.012892688,0,,,
1_2,XY,2416,300.7557281,0.394637385,8.154262307,0.012910676,1,,,
1_2,XY,2417,295.3884899,0.274911216,8.841163794,0.009734238,0,,,
1_2,XY,2418,292.538796,0.396783035,8.697808839,0.013753567,0,,,
1_2,XY,2419,289.9150472,0.390404097,8.59824386,0.013381385,0,,,
1_2,XY,2420,290.5255411,0.359946012,8.728875456,0.012675979,0,,,
1_2,XY,2421,290.7079199,0.338831204,8.103277657,0.011144399,0,,,
1_2,XY,2422,290.2398952,0.35475556,8.29743622,0.011357487,0,,,
1_2,XY,2423,289.695618,0.365659434,8.561327642,0.012559468,0,,,
1_2,XY,2428,296.8479971,0.45354347,7.854671191,0.014491787,1,,,
1_2,XY,2429,292.5401004,0.387135487,8.242216188,0.013015394,0,,,
1_2,XY,2430,292.1428679,0.348118328,8.019260812,0.011093673,0,,,
1_2,XY,2431,291.2124444,0.414328739,7.997409094,0.013377248,0,,,
1_2,XY,2432,288.984688,0.427753975,8.355212438,0.014447437,0,,,
1_2,XY,2433,289.7026795,0.362094841,7.825948352,0.011200828,0,,,
1_2,XY,2434,289.9686655,0.392623723,7.944205873,0.01207297,0,,,
1_2,XY,2435,291.9012613,0.43814098,8.423503113,0.014396545,0,,,
1_2,XY,2440,295.759586,0.305838034,8.744449651,0.010756704,1,,,
1_2,XY,2441,290.8968509,0.410992063,9.120003561,0.014799557,0,,,
1_2,XY,2442,290.7597952,0.391750318,8.741970667,0.013570997,0,,,
1_2,XY,2443,289.8852814,0.410332664,8.571554649,0.014660918,0,,,
1_2,XY,2444,290.9482178,0.259457733,8.936933584,0.009377999,0,,,
1_2,XY,2445,289.403874,0.465951537,8.226319471,0.01542927,0,,,
1_2,XY,2446,288.4317444,0.343667275,8.223132777,0.011409961,0,,,
1_2,XY,2447,291.459765,0.349916671,8.348794676,0.011430942,0,,,
1_2,XY,2455,296.4563224,0.445910934,7.895808422,0.014059161,1,,,
1_2,XY,2456,292.309108,0.397094753,8.966748152,0.014191888,0,,,
1_2,XY,2457,293.1655652,0.331333326,8.525468649,0.01135551,0,,,
1_2,XY,2458,290.4629273,0.360457737,8.727910331,0.012870206,0,,,
1_2,XY,2459,289.214145,0.406469925,8.312297237,0.013904084,0,,,
1_2,XY,2460,291.9192568,0.354832861,8.075438854,0.011530966,0,,,
1_2,XY,2461,288.2893101,0.37853474,8.009011815,0.012127963,0,,,
1_2,XY,2462,290.6434871,0.309312139,8.320613814,0.01134208,0,,,
1_2,XY,2467,296.9578786,0.301513251,8.360343013,0.009884535,1,,,
1_2,XY,2468,291.6579803,0.420373656,8.707467361,0.014937489,0,,,
1_2,XY,2469,291.7017816,0.380180331,8.764756098,0.013417116,0,,,
1_2,XY,2470,290.5278549,0.371037765,8.475096936,0.013035525,0,,,
1_2,XY,2471,290.009888,0.297869562,8.753622149,0.010985344,0,,,
1_2,XY,2472,289.9735697,0.383766928,7.993523142,0.011958523,0,,,
1_2,XY,2473,290.6329096,0.341219957,8.364337845,0.011628793,0,,,
1_2,XY,2474,290.6565665,0.382149236,8.592023348,0.012875906,0,,,
1_2,XY,2479,297.3547516,0.355748826,8.128669715,0.011301859,1,,,
1_2,XY,2480,292.3017347,0.337835984,8.272138711,0.011400526,0,,,
1_2,XY,2481,290.6672783,0.371004706,8.089985983,0.011964405,0,,,
1_2,XY,2482,289.9618824,0.403929206,7.977225468,0.013250777,0,,,
1_2,XY,2483,288.7177723,0.437190474,8.687638664,0.015432147,0,,,
1_2,XY,2484,291.0722277,0.278382347,8.144276211,0.009419806,0,,,
1_2,XY,2485,289.9851759,0.350882414,8.242299064,0.012067022,0,,,
1_2,XY,2486,288.8550443,0.353675984,8.52743413,0.012384633,0,,,
1_2,XY,2491,297.9512708,0.329152785,8.746160091,0.011559455,1,,,
1_2,XY,2492,289.4453056,0.375199024,9.268414241,0.01420944,0,,,
1_2,XY,2493,291.2961425,0.398847667,8.74946755,0.014067107,0,,,
1_2,XY,2494,288.9711865,0.353331763,8.499150252,0.011863368,0,,,
1_2,XY,2495,289.9799293,0.392667725,8.702956542,0.0139628,0,,,
1_2,XY,2496,289.8500813,0.394233616,8.112038814,0.013448558,0,,,
1_2,XY,2497,288.1701525,0.374795309,8.131207204,0.012653309,0,,,
1_2,XY,2498,288.9625334,0.379323937,8.243560038,0.012933981,0,,,
1_2,XY,2506,293.1553296,0.389155803,8.045060549,0.012568009,1,,,
1_2,XY,2507,290.5102486,0.369133632,8.791057149,0.013209729,0,,,
1_2,XY,2508,287.6570406,0.312276779,9.041504214,0.011315084,0,,,
1_2,XY,2509,290.5974952,0.405815773,9.012130289,0.014848615,0,,,
1_2,XY,2510,290.098075,0.378809915,8.765730822,0.01325285,0,,,
1_2,XY,2511,287.86408,0.346013553,8.48142152,0.01202901,0,,,
1_2,XY,2512,289.7099172,0.375386409,8.10309316,0.012312881,0,,,
1_2,XY,2513,292.2112852,0.380106738,8.821628472,0.01336054,0,,,
1_2,XY,2518,298.8476619,0.396458324,8.80661599,0.014251139,1,,,
1_2,XY,2519,290.791051,0.358054543,9.282530424,0.013405561,0,,,
1_2,XY,2520,290.2910769,0.359281082,9.088743231,0.013528486,0,,,
1_2,XY,2521,290.8928499,0.333052473,8.866934703,0.011986551,0,,,
1_2,XY,2522,288.1636392,0.422075683,8.869179396,0.015533266,0,,,
1_2,XY,2523,288.9943898,0.374511371,8.353400474,0.012268202,0,,,
1_2,XY,2524,289.2683263,0.45984986,8.175888509,0.015424798,0,,,
1_2,XY,2525,290.5642516,0.373501039,8.584486741,0.013242272,0,,,
1_2,XY,2530,297.5914059,0.402691271,8.221185976,0.013116033,1,,,
1_2,XY,2531,292.850405,0.364165577,8.771573048,0.013053406,0,,,
1_2,XY,2532,289.9246443,0.420115025,8.623650136,0.014954101,0,,,
1_2,XY,2533,290.0744893,0.294523827,8.256590813,0.009990709,0,,,
1_2,XY,2534,291.1897164,0.296464107,8.587639463,0.010514988,0,,,
1_2,XY,2535,289.9139751,0.443824818,8.046520912,0.014446448,0,,,
1_2,XY,2536,290.6271552,0.433110113,8.068146926,0.014136135,0,,,
1_2,XY,2537,291.9932565,0.361002411,8.508348159,0.012378755,0,,,
1_2,XY,2542,295.782337,0.308707958,8.849253404,0.010669625,1,,,
1_2,XY,2543,293.1259422,0.310177371,9.343362126,0.011123702,0,,,
1_2,XY,2544,289.8003359,0.309624601,8.878920394,0.011447097,0,,,
1_2,XY,2545,294.2235845,0.326580969,8.464252807,0.0109715,0,,,
1_2,XY,2546,291.2330114,0.387402371,9.082980951,0.013961198,0,,,
1_2,XY,2547,289.7497776,0.374393557,8.594887137,0.013094969,0,,,
1_2,XY,2548,290.5895796,0.458820401,8.517434464,0.015697814,0,,,
1_2,XY,2549,292.1854944,0.336946791,8.77157703,0.011593302,0,,,
1_2,XY,2614,301.1680859,0.384541524,9.339804621,0.014943625,1,,,
1_2,XY,2615,289.104247,0.323000947,9.690373287,0.011777857,0,,,
1_2,XY,2616,290.3354599,0.294921836,9.598234011,0.011127385,0,,,
1_2,XY,2617,292.0543009,0.390828894,9.867626322,0.015201678,0,,,
1_2,XY,2618,288.6738966,0.357429662,8.825697697,0.012663919,0,,,
1_2,XY,2619,289.4707612,0.397388291,8.66950026,0.014076213,0,,,
1_2,XY,2620,290.0634843,0.392106262,8.487705558,0.013585358,0,,,
1_2,XY,2621,290.2359352,0.3813555,9.353612359,0.014563302,0,,,
1_2,XY,2626,299.892655,0.35852874,9.420266702,0.012937654,1,,,
1_2,XY,2627,290.9937424,0.337404926,9.45017781,0.012458283,0,,,
1_2,XY,2628,289.7062674,0.379159037,9.323311415,0.0139669,0,,,
1_2,XY,2629,290.6229154,0.38461145,9.064540949,0.013749228,0,,,
1_2,XY,2630,293.0710272,0.371252895,9.269475858,0.013649101,0,,,
1_2,XY,2631,288.2222624,0.329202925,8.542968372,0.011357373,0,,,
1_2,XY,2632,290.9356802,0.373290973,8.826888317,0.013022397,0,,,
1_2,XY,2633,287.6417593,0.401160766,9.105014456,0.014373362,0,,,
1_2,XY,2638,301.0497956,0.370822567,8.768196875,0.012314358,1,,,
1_2,XY,2639,290.7379549,0.370379547,9.021830072,0.013615192,0,,,
1_2,XY,2640,289.3076981,0.412101251,8.63447278,0.014497181,0,,,
1_2,XY,2641,289.8838207,0.360578189,8.43623287,0.012991219,0,,,
1_2,XY,2642,291.3369661,0.303342538,9.158881131,0.011015652,0,,,
1_2,XY,2643,290.010994,0.393146731,8.546968776,0.013635537,0,,,
1_2,XY,2644,289.1773812,0.327813766,8.720759221,0.011273308,0,,,
1_2,XY,2645,291.8196796,0.437071414,8.876243097,0.015564068,0,,,
1_2,XY,2650,299.0833951,0.398638994,9.353054164,0.014083664,1,,,
1_2,XY,2651,292.5593163,0.298669881,9.393464557,0.011593592,0,,,
1_2,XY,2652,289.5151114,0.38562976,9.065130215,0.014074181,0,,,
1_2,XY,2653,288.4669981,0.392952012,8.996500374,0.014415146,0,,,
1_2,XY,2654,294.129487,0.302010939,8.553963341,0.010239115,0,,,
1_2,XY,2655,288.901279,0.395352577,7.943264351,0.012488293,0,,,
1_2,XY,2656,291.8114345,0.392762208,8.214507119,0.012629965,0,,,
1_2,XY,2657,288.8578216,0.419407442,8.367847865,0.014000565,0,,,
1_2,XY,2665,298.2981027,0.436829351,7.723124005,0.013266924,1,,,
1_2,XY,2666,296.7695372,0.378096996,8.725765923,0.013074386,0,,,
1_2,XY,2667,289.7159013,0.305671547,9.019900913,0.010927759,0,,,
1_2,XY,2668,290.5216288,0.300474724,9.028390372,0.011218132,0,,,
1_2,XY,2669,289.5586912,0.33996184,8.446470338,0.011756123,0,,,
1_2,XY,2670,289.1487783,0.385459562,8.195583037,0.012903316,0,,,
1_2,XY,2671,289.0610209,0.427124606,8.105517197,0.013651362,0,,,
1_2,XY,2672,290.0534333,0.388186361,8.480896779,0.012639471,0,,,
1_2,XY,2677,297.7660158,0.369019389,8.426129302,0.012243141,1,,,
1_2,XY,2678,291.5850356,0.347063193,8.819729607,0.012120905,0,,,
1_2,XY,2679,291.6300709,0.364579912,8.584576091,0.012005233,0,,,
1_2,XY,2680,288.7810127,0.392678917,8.370744904,0.013266072,0,,,
1_2,XY,2681,294.4554869,0.359196475,8.79555271,0.012586267,0,,,
1_2,XY,2682,289.4572064,0.391553174,8.192686591,0.013012865,0,,,
1_2,XY,2683,291.0293747,0.367822585,8.322989958,0.012331349,0,,,
1_2,XY,2684,290.6059716,0.395907358,8.483968591,0.013134538,0,,,
1_2,XY,2689,301.2254006,0.310783338,7.999286459,0.008942876,1,,,
1_2,XY,2690,290.627209,0.40119958,8.342771512,0.013297668,0,,,
1_2,XY,2691,292.1420799,0.364637077,8.01171572,0.012125874,0,,,
1_2,XY,2692,289.4692847,0.43414316,7.916717818,0.013795079,0,,,
1_2,XY,2693,289.0369117,0.391872213,8.427833098,0.012915843,0,,,
1_2,XY,2694,287.9189431,0.449628984,7.566394176,0.014364571,0,,,
